,screen_name,followers,friends,description,tweets
700,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
701,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
702,myriam_der,605,608,"Weten wat de globalisten/hitlers anno 2020 met u voorhebben? https://t.co/KbdagS7Ccy
DEEL deze kennis.",31049
703,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
704,viruswahnsinn,15,36,"fur Wahrheit, gegen Wahnsinn der Coronamaßnahmen",264
705,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
706,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
707,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
708,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
709,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
710,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
711,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
712,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
713,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
714,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
715,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
716,Tristan_JF,95,597,,2937
717,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
718,HumanPeacefact,14,108,Om Covid19 uit te roeien staat onze vrijheid onder druk. Als we terug willen naar een normale vrije maatschappij verlossen we ons eerst gezamenlijk van covid19,256
719,Rosie50594689,3,43,,108
720,Rosie50594689,3,43,,108
721,Rosie50594689,3,43,,108
722,LookMau,161,66,"Unconformists have access to a whole new Universe.

         ☆Conspiracy Realist☆",2239
723,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
724,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
725,ArchibaldBalla1,3,20,,128
726,LookMau,161,66,"Unconformists have access to a whole new Universe.

         ☆Conspiracy Realist☆",2239
727,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
728,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
729,dvwblog,450,1895,"Kritisch over misbruik (milieu)wetenschap, EU, MSM. Skepsis en humor zijn deugden. Gulzig onderzoeker, (zee)zeiler, blogger en nog e.e.a.",5045
730,RudolfH13535316,978,1017,#ChildLivesMatter TRUMP !2020 Gezond verstand ! #saneerdeNPO  COVID19  IS EEN LEUGEN . NEE TEGEN VACCIN #laatjeniettesten,52116
731,dvwblog,450,1895,"Kritisch over misbruik (milieu)wetenschap, EU, MSM. Skepsis en humor zijn deugden. Gulzig onderzoeker, (zee)zeiler, blogger en nog e.e.a.",5045
732,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
733,BelindaDudink,16,79,"bestuurlijke  functie met mijn eigen trucky, gek op ipo met Djill. Waarheid boven alles.",49
734,frmaarseveen,39,76,,1935
735,petsound69,20,360,,139
736,frmaarseveen,39,76,,1935
737,frmaarseveen,39,76,,1935
738,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
739,dexte09554562,11,24,,2023
740,dexte09554562,11,24,,2023
741,dexte09554562,11,24,,2023
742,stampingwitch,0,13,,6
743,JettyPetty,429,984,Conspiracy Facts - Life matters- Argumentum ad Hitlerum  (don't play the Nazi card)-Save the children,23194
744,wijzere,0,25,"Vergeet de Peilingwijzer, wij hebben een opiniepanel met 25 miljoen Nederlanders. Voor al uw laatste key race alerts over de Nederlandse politiek! #geenparodie",6
745,PeterCorbet,304,570,"Dutch patriot. Pro Freedom, pro Democracy, anti Lockdown; pro FvD/PVV, pro Trump, pro Europe, anti EU.",12880
746,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
747,ManfredFranken,201,672,Zeker niet links en niet extreem rechts MAAR wel extreem Rechtvaardig+Objectief  Elke dag Goede daad verrichten Mantelzorger was 11 j Manager Neckermann reizen,2748
748,SendItTo,44,31,"Ik heb een eigen mening, reageer af toe. Lees veel, tweet & retweet alleen wat opvallend is. Neem niks aan als waaheid, doe zélf onderzoek. 2020 is KUT.",1971
749,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
750,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
751,Tattoomara,746,699,"* Be your own cheerleader 🥳 * Hardlopen, humor om te lachen, doet rare dansjes als niemand kijkt. Mankeert wat. Hen/hun. Crazy dog mom van #meneerdehond",42869
752,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
753,maup30847511,60,89,"You never change things by fighting the existing reality. To change something, build a new model that makes the existing model obsolete – BUCKY FULLER",2786
754,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
755,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
756,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
757,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
758,Mariska19721,25,75,"Een dag niet gelachen, een dag niet geleefd.",156
759,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
760,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
761,dexte09554562,11,24,,2023
762,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
763,Nelliejs501,374,422,,121330
764,Nelliejs501,374,422,,121330
765,Nelliejs501,374,422,,121330
766,Nelliejs501,374,422,,121330
767,Nelliejs501,374,422,,121330
768,Nelliejs501,374,422,,121330
769,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
770,dexte09554562,11,24,,2023
771,Nelliejs501,374,422,,121330
772,Nelliejs501,374,422,,121330
773,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
774,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
775,SendItTo,44,31,"Ik heb een eigen mening, reageer af toe. Lees veel, tweet & retweet alleen wat opvallend is. Neem niks aan als waaheid, doe zélf onderzoek. 2020 is KUT.",1971
776,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
777,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
778,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
779,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
780,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
781,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
782,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
783,AlexLeusden,28,37,"Vader. Echtgenoot. Mens. 
Vind alles dat leeft interessant. Dol op gadgets en lekker eten.
Absence of evidence is no evidence of absence",2529
784,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
785,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
786,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
787,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
788,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
789,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
790,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
791,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
792,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
793,sniebone_,75,187,een eigen wijs ding :),4354
794,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
795,bloemen_meis,101,65,"trotse moeder van kindjes, 4 jaar tot 26 jaar. luistert naar niemand. 🇸🇪 🚫",1861
796,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
797,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
798,_Hongerstaking,11,32,in hongerstaking tegen covid-maatregelen sinds 1 december,25
799,VicenteVC,467,469,"beach- en zaalvolleybaltrainer, zzp-er vastgoed/planeconomie. VV Zaanstad , BVV Silicium. op zoek naar waarheid en dat is niet wat we algemeen aangenomen hebben",3864
800,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
801,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
802,Shadowfax2u,292,116,,64865
803,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
804,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
805,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
806,Dapperedodo2,864,1009,Nooit gedacht actief te worden op social media. Maar op de valreep heb ik behoefte aan wat vrijheid van meningsuiting.,54494
807,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
808,Nelliejs501,374,422,,121330
809,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
810,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
811,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
812,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
813,tannekede,23,115,"wereldverbeteraarster, waarheidszoekster, kritisch, hoogblond, maar niet blont 😋, beetje links van het midden?",523
814,DGNeree,2288,3096,Sinds ik geen TV meer kijk of kranten lees zit er een hoop minder rotzooi in mijn hoofd.,89657
815,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
816,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
817,_Bakhtali,2480,493,"aka Queen Questions, fractievz partij Núwegein (zelf opgericht) te Nieuwegein, 20 j politieagent in Utrecht/10 j jongerenwerk/14j gemeenteraadslid, hokjespoliet",50907
818,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
819,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
820,hermanbenschop,2618,2585,"We are the cultural Borg. You WILL be assimilated. Resistance is racism. Not all heroes wear capes. I forgive, I do not forget.",42318
821,hylandbeats010,7,15,I'm doing alright Bill.. I'm pretty sure there's no need for needles.,53
822,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
823,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
824,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
825,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
826,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
827,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
828,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
829,rechtzaldiegaan,279,452,"waarom? daarom! omdat? nee, dóórdat.",1338
830,hermanbenschop,2618,2585,"We are the cultural Borg. You WILL be assimilated. Resistance is racism. Not all heroes wear capes. I forgive, I do not forget.",42318
831,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
832,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
833,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
834,TruthSe22093584,141,524,"Freedom of speech is our God given right. Truth may hurt but lies hurt even more. God Wins.
Parler account: @TruthSeekerOnParler",5331
835,rechtzaldiegaan,279,452,"waarom? daarom! omdat? nee, dóórdat.",1338
836,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
837,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
838,_Bakhtali,2480,493,"aka Queen Questions, fractievz partij Núwegein (zelf opgericht) te Nieuwegein, 20 j politieagent in Utrecht/10 j jongerenwerk/14j gemeenteraadslid, hokjespoliet",50907
839,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
840,rechtzaldiegaan,279,452,"waarom? daarom! omdat? nee, dóórdat.",1338
841,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
842,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
843,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
844,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
845,TruthSe22093584,141,524,"Freedom of speech is our God given right. Truth may hurt but lies hurt even more. God Wins.
Parler account: @TruthSeekerOnParler",5331
